Timestamp,minutes,weekNumber,GlobalHoriz,RelHumidity,AvgWindSpeed,Precipitation,Power
2006-03-27T05:40:00.000Z,340.0,13.0,0.17072,31.84,0.2,0.0,0.0
2006-03-27T05:45:00.000Z,345.0,13.0,2.6825,31.09,0.25,0.0,0.0
2006-03-27T05:50:00.000Z,350.0,13.0,6.5431,31.31,0.2,0.0,0.0
2006-03-27T05:55:00.000Z,355.0,13.0,12.115,30.69,0.2,0.0,0.0
2006-03-27T06:00:00.000Z,360.0,13.0,21.495,31.67,0.2,0.0,0.0
2006-03-27T06:05:00.000Z,365.0,13.0,33.817,31.84,0.2,0.0,0.0
2006-03-27T06:10:00.000Z,370.0,13.0,47.312,31.37,0.2,0.0,0.1
2006-03-27T06:15:00.000Z,375.0,13.0,63.199,29.51,0.2,0.0,0.2
2006-03-27T06:20:00.000Z,380.0,13.0,78.323,30.2,0.2,0.0,0.4
2006-03-27T06:25:00.000Z,385.0,13.0,89.356,29.64,0.2,0.0,0.7
2006-03-27T06:30:00.000Z,390.0,13.0,103.18,26.92,0.275,0.0,1.3
2006-03-27T06:35:00.000Z,395.0,13.0,80.787,25.95,0.5,0.0,1.6
2006-03-27T06:40:00.000Z,400.0,13.0,75.592,25.4,0.688,0.0,1.8
2006-03-27T06:45:00.000Z,405.0,13.0,88.005,27.1,0.2,0.0,2.0
2006-03-27T06:50:00.000Z,410.0,13.0,96.376,27.31,0.225,0.0,2.3
2006-03-27T06:55:00.000Z,415.0,13.0,100.18,28.21,0.2,0.0,2.6
2006-03-27T07:00:00.000Z,420.0,13.0,101.13,26.98,0.2,0.0,2.8
2006-03-27T07:05:00.000Z,425.0,13.0,130.98,25.67,0.225,0.0,3.1
2006-03-27T07:10:00.000Z,430.0,13.0,299.24,22.87,0.287,0.0,3.3
2006-03-27T07:15:00.000Z,435.0,13.0,391.65,19.27,0.2,0.0,3.4
2006-03-27T07:20:00.000Z,440.0,13.0,470.0,19.21,0.5,0.0,3.6
2006-03-27T07:25:00.000Z,445.0,13.0,297.98,16.69,0.813,0.0,3.8
2006-03-27T07:30:00.000Z,450.0,13.0,454.53,18.29,0.363,0.0,4.0
2006-03-27T07:35:00.000Z,455.0,13.0,274.65,18.13,1.412,0.0,4.1
2006-03-27T07:40:00.000Z,460.0,13.0,373.92,20.47,1.287,0.0,4.2
2006-03-27T07:45:00.000Z,465.0,13.0,339.86,20.43,1.512,0.0,4.3
2006-03-27T07:50:00.000Z,470.0,13.0,298.99,20.94,0.988,0.0,4.4
2006-03-27T07:55:00.000Z,475.0,13.0,269.48,20.97,0.738,0.0,4.5
2006-03-27T08:00:00.000Z,480.0,13.0,263.53,20.31,1.0,0.0,5.0
2006-03-27T08:05:00.000Z,485.0,13.0,277.13,20.15,0.775,0.0,5.4
2006-03-27T08:10:00.000Z,490.0,13.0,384.34,20.04,0.5,0.0,5.8
2006-03-27T08:15:00.000Z,495.0,13.0,435.13,19.71,0.3,0.0,6.1
2006-03-27T08:20:00.000Z,500.0,13.0,622.64,17.53,0.262,0.0,6.5
2006-03-27T08:25:00.000Z,505.0,13.0,615.25,15.66,0.55,0.0,6.8
2006-03-27T08:30:00.000Z,510.0,13.0,625.93,17.49,1.5,0.0,7.2
2006-03-27T08:35:00.000Z,515.0,13.0,646.25,17.82,0.375,0.0,7.5
2006-03-27T08:40:00.000Z,520.0,13.0,573.38,17.91,0.4,0.0,7.8
2006-03-27T08:45:00.000Z,525.0,13.0,678.71,15.25,0.588,0.0,8.1
2006-03-27T08:50:00.000Z,530.0,13.0,659.15,14.24,1.013,0.0,8.3
2006-03-27T08:55:00.000Z,535.0,13.0,681.16,15.66,2.137,0.0,8.5
2006-03-27T09:00:00.000Z,540.0,13.0,683.69,15.97,0.625,0.0,8.6
2006-03-27T09:05:00.000Z,545.0,13.0,715.29,15.99,1.075,0.0,8.6
2006-03-27T09:10:00.000Z,550.0,13.0,747.33,16.54,1.088,0.0,8.6
2006-03-27T09:15:00.000Z,555.0,13.0,777.27,17.47,1.075,0.0,8.6
2006-03-27T09:20:00.000Z,560.0,13.0,819.87,16.72,0.738,0.0,8.7
2006-03-27T09:25:00.000Z,565.0,13.0,893.47,15.34,0.613,0.0,8.8
2006-03-27T09:30:00.000Z,570.0,13.0,696.23,15.34,0.513,0.0,8.9
2006-03-27T09:35:00.000Z,575.0,13.0,683.21,14.28,0.2,0.0,9.0
2006-03-27T09:40:00.000Z,580.0,13.0,563.4,15.09,1.625,0.0,9.1
2006-03-27T09:45:00.000Z,585.0,13.0,645.11,15.35,1.5,0.0,9.1
2006-03-27T09:50:00.000Z,590.0,13.0,590.57,15.57,1.425,0.0,9.1
2006-03-27T09:55:00.000Z,595.0,13.0,800.4,17.0,0.988,0.0,9.1
2006-03-27T10:00:00.000Z,600.0,13.0,813.49,15.25,1.038,0.0,9.2
2006-03-27T10:05:00.000Z,605.0,13.0,907.41,14.94,0.525,0.0,9.2
2006-03-27T10:10:00.000Z,610.0,13.0,818.72,14.01,1.637,0.0,9.2
2006-03-27T10:15:00.000Z,615.0,13.0,783.41,14.62,1.188,0.0,9.3
2006-03-27T10:20:00.000Z,620.0,13.0,922.58,15.0,1.412,0.0,9.6
2006-03-27T10:25:00.000Z,625.0,13.0,1079.2,14.46,1.65,0.0,10.0
2006-03-27T10:30:00.000Z,630.0,13.0,799.9,14.54,0.463,0.0,10.3
2006-03-27T10:35:00.000Z,635.0,13.0,738.73,14.37,1.0,0.0,10.4
2006-03-27T10:40:00.000Z,640.0,13.0,660.48,13.96,1.95,0.0,10.4
2006-03-27T10:45:00.000Z,645.0,13.0,687.29,13.3,1.15,0.0,10.3
2006-03-27T10:50:00.000Z,650.0,13.0,704.48,13.71,1.875,0.0,10.1
2006-03-27T10:55:00.000Z,655.0,13.0,637.99,13.12,0.663,0.0,10.0
2006-03-27T11:00:00.000Z,660.0,13.0,628.15,12.27,2.6,0.0,9.6
2006-03-27T11:05:00.000Z,665.0,13.0,713.26,12.47,1.8,0.0,9.4
2006-03-27T11:10:00.000Z,670.0,13.0,671.83,11.79,2.3,0.0,9.1
2006-03-27T11:15:00.000Z,675.0,13.0,701.31,11.61,1.162,0.0,8.9
2006-03-27T11:20:00.000Z,680.0,13.0,707.22,12.01,2.225,0.0,8.7
2006-03-27T11:25:00.000Z,685.0,13.0,687.44,13.41,1.437,0.0,8.5
2006-03-27T11:30:00.000Z,690.0,13.0,663.2,13.42,1.075,0.0,8.2
2006-03-27T11:35:00.000Z,695.0,13.0,661.75,12.14,1.337,0.0,7.9
2006-03-27T11:40:00.000Z,700.0,13.0,642.47,11.51,1.188,0.0,7.6
2006-03-27T11:45:00.000Z,705.0,13.0,629.54,13.1,1.3,0.0,7.4
2006-03-27T11:50:00.000Z,710.0,13.0,591.76,12.67,0.663,0.0,7.5
2006-03-27T11:55:00.000Z,715.0,13.0,584.04,11.65,0.95,0.0,7.5
2006-03-27T12:00:00.000Z,720.0,13.0,734.01,12.41,0.212,0.0,7.4
2006-03-27T12:05:00.000Z,725.0,13.0,820.36,11.76,1.237,0.0,7.3
2006-03-27T12:10:00.000Z,730.0,13.0,804.77,12.65,1.725,0.0,7.3
2006-03-27T12:15:00.000Z,735.0,13.0,684.69,12.57,1.0,0.0,7.4
2006-03-27T12:20:00.000Z,740.0,13.0,611.37,12.34,1.462,0.0,7.4
2006-03-27T12:25:00.000Z,745.0,13.0,660.02,11.77,0.5,0.0,7.5
2006-03-27T12:30:00.000Z,750.0,13.0,590.28,11.77,0.975,0.0,7.5
2006-03-27T12:35:00.000Z,755.0,13.0,697.56,13.89,0.438,0.0,7.5
2006-03-27T12:40:00.000Z,760.0,13.0,781.34,12.06,1.225,0.0,7.4
2006-03-27T12:45:00.000Z,765.0,13.0,748.81,12.41,2.1,0.0,7.2
2006-03-27T12:50:00.000Z,770.0,13.0,656.96,12.45,2.987,0.0,7.1
2006-03-27T12:55:00.000Z,775.0,13.0,818.75,12.65,1.088,0.0,7.1
2006-03-27T13:00:00.000Z,780.0,13.0,507.74,11.92,2.6,0.0,7.0
2006-03-27T13:05:00.000Z,785.0,13.0,771.61,11.3,1.887,0.0,7.4
2006-03-27T13:10:00.000Z,790.0,13.0,499.57,10.65,0.913,0.0,8.3
2006-03-27T13:15:00.000Z,795.0,13.0,371.27,11.0,0.513,0.0,8.5
2006-03-27T13:20:00.000Z,800.0,13.0,362.93,11.8,2.437,0.0,7.9
2006-03-27T13:25:00.000Z,805.0,13.0,395.1,11.69,2.425,0.0,7.3
2006-03-27T13:30:00.000Z,810.0,13.0,450.5,11.82,1.2,0.0,6.2
2006-03-27T13:35:00.000Z,815.0,13.0,506.91,11.65,0.262,0.0,6.2
2006-03-27T13:40:00.000Z,820.0,13.0,467.91,11.85,2.55,0.0,7.2
2006-03-27T13:45:00.000Z,825.0,13.0,474.29,11.91,2.512,0.0,7.3
2006-03-27T13:50:00.000Z,830.0,13.0,839.92,12.47,2.237,0.0,6.5
2006-03-27T13:55:00.000Z,835.0,13.0,369.26,12.23,1.3,0.0,6.2
2006-03-27T14:00:00.000Z,840.0,13.0,297.52,11.77,1.987,0.0,6.4
2006-03-27T14:05:00.000Z,845.0,13.0,242.89,12.39,2.537,0.0,6.4
2006-03-27T14:10:00.000Z,850.0,13.0,277.34,12.46,2.937,0.0,6.7
2006-03-27T14:15:00.000Z,855.0,13.0,314.38,12.52,3.05,0.0,7.2
2006-03-27T14:20:00.000Z,860.0,13.0,383.92,12.63,1.875,0.0,7.5
2006-03-27T14:25:00.000Z,865.0,13.0,483.05,12.53,1.163,0.0,7.6
2006-03-27T14:30:00.000Z,870.0,13.0,832.11,12.36,1.662,0.0,7.5
2006-03-27T14:35:00.000Z,875.0,13.0,509.06,11.99,2.387,0.0,7.5
2006-03-27T14:40:00.000Z,880.0,13.0,919.49,11.93,2.437,0.0,7.3
2006-03-27T14:45:00.000Z,885.0,13.0,777.42,11.98,1.362,0.0,7.1
2006-03-27T14:50:00.000Z,890.0,13.0,790.24,11.65,2.487,0.0,6.9
2006-03-27T14:55:00.000Z,895.0,13.0,562.31,12.03,1.875,0.0,6.4
2006-03-27T15:00:00.000Z,900.0,13.0,476.39,12.03,2.337,0.0,4.9
2006-03-27T15:05:00.000Z,905.0,13.0,533.39,11.92,2.562,0.0,3.8
2006-03-27T15:10:00.000Z,910.0,13.0,570.79,11.83,1.4,0.0,3.2
2006-03-27T15:15:00.000Z,915.0,13.0,586.11,11.97,1.725,0.0,3.0
2006-03-27T15:20:00.000Z,920.0,13.0,560.09,11.52,2.137,0.0,2.9
2006-03-27T15:25:00.000Z,925.0,13.0,491.75,11.91,1.625,0.0,2.9
2006-03-27T15:30:00.000Z,930.0,13.0,173.97,11.88,2.175,0.0,3.0
2006-03-27T15:35:00.000Z,935.0,13.0,199.17,12.14,0.587,0.0,3.1
2006-03-27T15:40:00.000Z,940.0,13.0,223.69,12.18,1.575,0.0,3.1
2006-03-27T15:45:00.000Z,945.0,13.0,234.43,12.12,0.65,0.0,3.0
2006-03-27T15:50:00.000Z,950.0,13.0,261.67,12.1,1.437,0.0,2.9
2006-03-27T15:55:00.000Z,955.0,13.0,285.25,12.6,1.987,0.0,2.8
2006-03-27T16:00:00.000Z,960.0,13.0,241.84,12.59,5.387,0.0,2.6
2006-03-27T16:05:00.000Z,965.0,13.0,287.19,12.27,7.33,0.0,2.2
2006-03-27T16:10:00.000Z,970.0,13.0,202.64,12.47,4.962,0.0,2.0
2006-03-27T16:15:00.000Z,975.0,13.0,188.59,12.47,7.65,0.0,2.0
2006-03-27T16:20:00.000Z,980.0,13.0,182.32,12.44,6.375,0.0,1.9
2006-03-27T16:25:00.000Z,985.0,13.0,168.01,12.45,6.2,0.0,1.7
2006-03-27T16:30:00.000Z,990.0,13.0,158.6,12.42,7.45,0.0,1.3
2006-03-27T16:35:00.000Z,995.0,13.0,145.78,11.45,5.95,0.0,0.8
2006-03-27T16:40:00.000Z,1000.0,13.0,130.94,11.41,6.575,0.0,0.5
2006-03-27T16:45:00.000Z,1005.0,13.0,118.94,11.68,6.3,0.0,0.3
2006-03-27T16:50:00.000Z,1010.0,13.0,107.07,12.22,5.7,0.0,0.2
2006-03-27T16:55:00.000Z,1015.0,13.0,97.74,12.68,6.938,0.0,0.2
2006-03-27T17:00:00.000Z,1020.0,13.0,88.863,12.98,5.65,0.0,0.1
2006-03-27T17:05:00.000Z,1025.0,13.0,77.999,13.19,5.95,0.0,0.1
2006-03-27T17:10:00.000Z,1030.0,13.0,65.597,13.59,6.6,0.0,0.1
2006-03-27T17:15:00.000Z,1035.0,13.0,50.46,13.85,5.788,0.0,0.1
2006-03-27T17:20:00.000Z,1040.0,13.0,41.122,14.15,5.212,0.0,0.0
2006-03-27T17:25:00.000Z,1045.0,13.0,35.187,14.55,5.963,0.0,0.0
2006-03-27T17:30:00.000Z,1050.0,13.0,27.447,14.94,7.56,0.0,0.0
2006-03-27T17:35:00.000Z,1055.0,13.0,18.331,15.09,4.825,0.0,0.0
2006-03-27T17:40:00.000Z,1060.0,13.0,10.764,15.32,6.288,0.0,0.0
2006-03-27T17:45:00.000Z,1065.0,13.0,5.0091,15.54,7.29,0.0,0.0
2006-03-27T17:50:00.000Z,1070.0,13.0,1.004,15.51,6.75,0.0,0.0
2006-03-27T17:55:00.000Z,1075.0,13.0,-2.1657,15.57,5.413,0.0,0.0
2006-03-28T05:35:00.000Z,335.0,13.0,-2.0479,29.83,0.363,0.0,0.0
2006-03-28T05:40:00.000Z,340.0,13.0,-1.0218,30.42,0.663,0.0,0.0
2006-03-28T05:45:00.000Z,345.0,13.0,-0.25812,31.96,0.262,0.0,0.0
2006-03-28T05:50:00.000Z,350.0,13.0,1.6234,31.59,0.513,0.0,0.0
2006-03-28T05:55:00.000Z,355.0,13.0,2.5876,32.01,0.95,0.0,0.0
2006-03-28T06:00:00.000Z,360.0,13.0,4.4392,32.57,0.7,0.0,0.0
2006-03-28T06:05:00.000Z,365.0,13.0,7.9354,32.52,0.262,0.0,0.0
2006-03-28T06:10:00.000Z,370.0,13.0,12.788,33.5,0.2,0.0,0.0
2006-03-28T06:15:00.000Z,375.0,13.0,13.567,38.25,0.2,0.0,0.0
2006-03-28T06:20:00.000Z,380.0,13.0,14.587,34.53,0.2,0.0,0.0
2006-03-28T06:25:00.000Z,385.0,13.0,21.364,33.51,0.325,0.0,0.1
2006-03-28T06:30:00.000Z,390.0,13.0,24.822,33.99,0.713,0.0,0.2
2006-03-28T06:35:00.000Z,395.0,13.0,28.42,32.27,1.412,0.0,0.3
2006-03-28T06:40:00.000Z,400.0,13.0,34.054,30.71,1.5,0.0,0.5
2006-03-28T06:45:00.000Z,405.0,13.0,34.046,30.34,2.325,0.0,0.8
2006-03-28T06:50:00.000Z,410.0,13.0,35.069,30.73,1.075,0.0,1.2
2006-03-28T06:55:00.000Z,415.0,13.0,32.904,31.17,1.25,0.0,1.4
2006-03-28T07:00:00.000Z,420.0,13.0,38.363,31.68,0.95,0.0,1.5
2006-03-28T07:05:00.000Z,425.0,13.0,40.611,31.65,2.812,0.0,1.5
2006-03-28T07:10:00.000Z,430.0,13.0,37.57,32.17,0.738,0.0,1.5
2006-03-28T07:15:00.000Z,435.0,13.0,38.141,34.57,2.2,0.0,1.6
2006-03-28T07:20:00.000Z,440.0,13.0,37.171,38.57,2.475,0.0,1.6
2006-03-28T07:25:00.000Z,445.0,13.0,41.301,43.0,2.625,0.0,1.6
2006-03-28T07:30:00.000Z,450.0,13.0,37.433,47.46,3.737,0.0,1.7
2006-03-28T07:35:00.000Z,455.0,13.0,28.952,54.64,1.8,0.0,1.8
2006-03-28T07:40:00.000Z,460.0,13.0,25.826,58.18,1.887,0.0,1.9
2006-03-28T07:45:00.000Z,465.0,13.0,23.333,60.84,1.188,0.0,2.1
2006-03-28T07:50:00.000Z,470.0,13.0,26.257,58.81,2.562,0.0,2.3
2006-03-28T07:55:00.000Z,475.0,13.0,40.563,59.4,3.437,0.0,2.5
2006-03-28T08:00:00.000Z,480.0,13.0,44.428,59.95,3.387,0.0,2.4
2006-03-28T08:05:00.000Z,485.0,13.0,56.577,62.16,2.487,0.0,2.2
2006-03-28T08:10:00.000Z,490.0,13.0,76.301,63.38,3.65,0.0,2.1
2006-03-28T08:15:00.000Z,495.0,13.0,93.043,69.09,3.737,0.0,1.8
2006-03-28T08:20:00.000Z,500.0,13.0,83.088,69.08,4.312,0.0,1.6
2006-03-28T08:25:00.000Z,505.0,13.0,61.845,70.0,2.787,0.0,1.3
2006-03-28T08:30:00.000Z,510.0,13.0,80.53,66.39,2.987,0.254,1.0
2006-03-28T08:35:00.000Z,515.0,13.0,103.21,65.17,3.075,0.0,0.7
2006-03-28T08:40:00.000Z,520.0,13.0,99.576,63.02,4.512,0.0,0.4
2006-03-28T08:45:00.000Z,525.0,13.0,94.761,61.07,2.862,0.0,0.2
2006-03-28T08:50:00.000Z,530.0,13.0,72.108,62.14,2.787,0.0,0.1
2006-03-28T08:55:00.000Z,535.0,13.0,64.618,61.5,3.125,0.0,0.1
2006-03-28T09:00:00.000Z,540.0,13.0,68.824,59.25,3.162,0.0,0.6
2006-03-28T09:05:00.000Z,545.0,13.0,76.443,60.88,3.412,0.0,1.4
2006-03-28T09:10:00.000Z,550.0,13.0,75.416,61.16,3.087,0.0,1.7
2006-03-28T09:15:00.000Z,555.0,13.0,69.071,61.37,3.925,0.0,1.8
2006-03-28T09:20:00.000Z,560.0,13.0,74.011,61.37,4.55,0.0,1.8
2006-03-28T09:25:00.000Z,565.0,13.0,69.838,59.08,4.437,0.0,1.8
2006-03-28T09:30:00.000Z,570.0,13.0,62.923,59.95,3.075,0.0,1.7
2006-03-28T09:35:00.000Z,575.0,13.0,63.113,60.37,1.725,0.0,1.7
2006-03-28T09:40:00.000Z,580.0,13.0,74.666,60.37,3.3,0.0,1.6
2006-03-28T09:45:00.000Z,585.0,13.0,84.408,62.52,2.15,0.0,1.5
2006-03-28T09:50:00.000Z,590.0,13.0,105.15,61.62,2.712,0.0,1.5
2006-03-28T09:55:00.000Z,595.0,13.0,134.78,60.69,3.337,0.0,1.4
2006-03-28T10:00:00.000Z,600.0,13.0,166.93,59.53,2.612,0.0,1.5
2006-03-28T10:05:00.000Z,605.0,13.0,193.32,58.12,3.587,0.0,1.5
2006-03-28T10:10:00.000Z,610.0,13.0,187.35,57.77,2.662,0.0,1.6
2006-03-28T10:15:00.000Z,615.0,13.0,176.62,58.14,3.25,0.0,1.7
2006-03-28T10:20:00.000Z,620.0,13.0,167.8,57.41,2.525,0.0,1.8
2006-03-28T10:25:00.000Z,625.0,13.0,162.15,58.32,2.087,0.0,1.8
2006-03-28T10:30:00.000Z,630.0,13.0,175.87,57.67,1.95,0.0,1.9
2006-03-28T10:35:00.000Z,635.0,13.0,199.91,54.83,3.075,0.0,2.0
2006-03-28T10:40:00.000Z,640.0,13.0,187.73,55.05,2.525,0.0,2.2
2006-03-28T10:45:00.000Z,645.0,13.0,258.21,56.12,2.2,0.0,2.3
2006-03-28T10:50:00.000Z,650.0,13.0,346.32,54.37,2.275,0.0,2.5
2006-03-28T10:55:00.000Z,655.0,13.0,524.5,53.26,2.575,0.0,2.7
2006-03-28T11:00:00.000Z,660.0,13.0,557.9,51.65,2.05,0.0,3.0
2006-03-28T11:05:00.000Z,665.0,13.0,483.29,48.26,1.287,0.0,3.4
2006-03-28T11:10:00.000Z,670.0,13.0,459.57,47.21,2.962,0.0,3.4
2006-03-28T11:15:00.000Z,675.0,13.0,570.96,45.23,2.787,0.0,3.6
2006-03-28T11:20:00.000Z,680.0,13.0,1087.0,44.31,2.5,0.0,4.5
2006-03-28T11:25:00.000Z,685.0,13.0,924.15,43.92,3.075,0.0,4.5
2006-03-28T11:30:00.000Z,690.0,13.0,1266.3,40.1,3.062,0.0,6.5
2006-03-28T11:35:00.000Z,695.0,13.0,1175.3,38.76,3.5,0.0,7.2
2006-03-28T11:40:00.000Z,700.0,13.0,1264.1,34.41,2.487,0.0,8.1
2006-03-28T11:45:00.000Z,705.0,13.0,622.2,33.03,2.812,0.0,7.9
2006-03-28T11:50:00.000Z,710.0,13.0,446.16,34.89,3.8,0.0,7.5
2006-03-28T11:55:00.000Z,715.0,13.0,376.06,35.19,2.137,0.0,8.0
2006-03-28T12:00:00.000Z,720.0,13.0,538.29,34.81,3.975,0.0,8.9
2006-03-28T12:05:00.000Z,725.0,13.0,351.81,37.21,5.625,0.0,9.5
2006-03-28T12:10:00.000Z,730.0,13.0,322.86,40.18,5.4,0.0,9.7
2006-03-28T12:15:00.000Z,735.0,13.0,353.91,37.59,3.987,0.0,9.8
2006-03-28T12:20:00.000Z,740.0,13.0,355.81,37.02,4.05,0.0,9.6
2006-03-28T12:25:00.000Z,745.0,13.0,365.69,35.35,4.037,0.0,9.3
2006-03-28T12:30:00.000Z,750.0,13.0,273.38,35.12,2.125,0.0,8.9
2006-03-28T12:35:00.000Z,755.0,13.0,275.75,35.81,3.012,0.0,8.6
2006-03-28T12:40:00.000Z,760.0,13.0,262.94,35.09,3.9,0.0,8.4
2006-03-28T12:45:00.000Z,765.0,13.0,228.49,36.39,4.15,0.0,8.1
2006-03-28T12:50:00.000Z,770.0,13.0,221.15,36.1,3.137,0.0,7.7
2006-03-28T12:55:00.000Z,775.0,13.0,226.46,35.26,4.237,0.0,7.1
2006-03-28T13:00:00.000Z,780.0,13.0,214.82,37.12,3.537,0.0,6.6
2006-03-28T13:05:00.000Z,785.0,13.0,195.54,37.1,3.237,0.0,6.1
2006-03-28T13:10:00.000Z,790.0,13.0,198.47,36.16,3.162,0.0,5.8
2006-03-28T13:15:00.000Z,795.0,13.0,176.51,38.0,2.362,0.0,5.6
2006-03-28T13:20:00.000Z,800.0,13.0,129.75,39.53,4.562,0.0,5.3
2006-03-28T13:25:00.000Z,805.0,13.0,97.927,41.06,1.25,0.0,5.0
2006-03-28T13:30:00.000Z,810.0,13.0,92.989,39.23,0.2,0.0,4.7
2006-03-28T13:35:00.000Z,815.0,13.0,97.753,38.46,1.362,0.0,4.5
2006-03-28T13:40:00.000Z,820.0,13.0,80.24,38.13,1.962,0.0,4.3
2006-03-28T13:45:00.000Z,825.0,13.0,95.609,37.62,3.45,0.0,4.0
2006-03-28T13:50:00.000Z,830.0,13.0,123.42,36.11,3.7,0.0,3.8
2006-03-28T13:55:00.000Z,835.0,13.0,76.738,34.57,3.85,0.0,3.5
2006-03-28T14:00:00.000Z,840.0,13.0,97.209,35.05,6.075,0.0,3.3
2006-03-28T14:05:00.000Z,845.0,13.0,260.65,47.35,7.25,0.0,2.9
2006-03-28T14:10:00.000Z,850.0,13.0,247.42,44.29,7.25,0.0,2.6
2006-03-28T14:15:00.000Z,855.0,13.0,123.3,47.93,4.725,0.0,2.2
2006-03-28T14:20:00.000Z,860.0,13.0,139.35,48.33,5.875,0.0,1.9
2006-03-28T14:25:00.000Z,865.0,13.0,465.68,53.26,6.113,0.0,1.6
2006-03-28T14:30:00.000Z,870.0,13.0,357.77,50.22,6.938,0.0,1.4
2006-03-28T14:35:00.000Z,875.0,13.0,279.14,48.5,2.762,0.0,0.9
2006-03-28T14:40:00.000Z,880.0,13.0,275.67,46.37,2.825,0.0,0.5
2006-03-28T14:45:00.000Z,885.0,13.0,209.88,44.2,2.0,0.0,0.5
2006-03-28T14:50:00.000Z,890.0,13.0,173.75,41.98,1.875,0.0,0.4
2006-03-28T14:55:00.000Z,895.0,13.0,154.26,40.3,1.138,0.0,0.3
2006-03-28T15:00:00.000Z,900.0,13.0,154.46,40.21,3.562,0.0,0.3
2006-03-28T15:05:00.000Z,905.0,13.0,454.8,34.8,6.088,0.0,0.3
2006-03-28T15:10:00.000Z,910.0,13.0,413.37,30.53,7.89,0.0,1.0
2006-03-28T15:15:00.000Z,915.0,13.0,349.83,30.08,6.188,0.0,1.5
2006-03-28T15:20:00.000Z,920.0,13.0,349.01,29.17,7.86,0.0,1.5
2006-03-28T15:25:00.000Z,925.0,13.0,160.03,29.59,7.79,0.0,1.5
2006-03-28T15:30:00.000Z,930.0,13.0,136.24,30.72,6.063,0.0,1.5
2006-03-28T15:35:00.000Z,935.0,13.0,110.71,30.92,7.46,0.0,1.3
2006-03-28T15:40:00.000Z,940.0,13.0,100.95,32.26,10.13,0.0,1.4
2006-03-28T15:45:00.000Z,945.0,13.0,127.82,33.66,6.975,0.0,1.5
2006-03-28T15:50:00.000Z,950.0,13.0,131.85,33.95,6.725,0.0,2.2
2006-03-28T15:55:00.000Z,955.0,13.0,149.59,33.97,6.338,0.0,2.1
2006-03-28T16:00:00.000Z,960.0,13.0,139.19,33.37,9.05,0.0,2.3
2006-03-28T16:05:00.000Z,965.0,13.0,106.81,33.43,6.65,0.0,2.3
2006-03-28T16:10:00.000Z,970.0,13.0,76.622,33.23,9.23,0.0,2.2
2006-03-28T16:15:00.000Z,975.0,13.0,72.896,33.31,9.3,0.0,2.0
2006-03-28T16:20:00.000Z,980.0,13.0,102.49,34.34,9.64,0.0,1.7
2006-03-28T16:25:00.000Z,985.0,13.0,74.436,36.23,7.74,0.0,1.5
2006-03-28T16:30:00.000Z,990.0,13.0,96.088,37.12,7.78,0.0,1.0
2006-03-28T16:35:00.000Z,995.0,13.0,77.85,37.22,7.5,0.0,0.5
2006-03-28T16:40:00.000Z,1000.0,13.0,55.835,37.56,8.28,0.0,0.2
2006-03-28T16:45:00.000Z,1005.0,13.0,37.707,38.34,7.95,0.0,0.1
2006-03-28T16:50:00.000Z,1010.0,13.0,25.125,39.57,8.9,0.0,0.0
2006-03-28T16:55:00.000Z,1015.0,13.0,21.912,40.8,6.638,0.0,0.0
2006-03-28T17:00:00.000Z,1020.0,13.0,12.051,42.68,4.55,0.0,0.0
2006-03-28T17:05:00.000Z,1025.0,13.0,6.0714,42.39,4.562,0.0,0.0
2006-03-28T17:10:00.000Z,1030.0,13.0,5.0477,52.49,3.462,0.0,0.0
2006-03-28T17:15:00.000Z,1035.0,13.0,-0.31347,66.41,5.925,0.0,0.0
2006-03-28T17:20:00.000Z,1040.0,13.0,7.0521,77.8,6.4,0.254,0.0
2006-03-28T17:25:00.000Z,1045.0,13.0,16.473,80.7,3.775,0.0,0.0
2006-03-28T17:30:00.000Z,1050.0,13.0,4.2564,78.8,4.087,0.0,0.0
2006-03-28T17:35:00.000Z,1055.0,13.0,2.3586,81.5,2.062,0.0,0.0
2006-03-28T17:40:00.000Z,1060.0,13.0,2.4334,79.3,1.725,0.0,0.0
2006-03-28T17:45:00.000Z,1065.0,13.0,5.2167,80.2,2.362,0.0,0.0
2006-03-28T17:50:00.000Z,1070.0,13.0,0.51189,81.2,1.013,0.0,0.0
2006-03-28T17:55:00.000Z,1075.0,13.0,-1.0174,79.6,1.15,0.0,0.0
2006-03-29T05:35:00.000Z,335.0,13.0,-0.53996,55.88,1.125,0.0,0.0
2006-03-29T05:40:00.000Z,340.0,13.0,3.355,51.66,1.188,0.0,0.0
2006-03-29T05:45:00.000Z,345.0,13.0,6.7229,53.79,1.487,0.0,0.0
2006-03-29T05:50:00.000Z,350.0,13.0,11.499,55.37,0.613,0.0,0.0
2006-03-29T05:55:00.000Z,355.0,13.0,13.885,54.54,0.375,0.0,0.0
2006-03-29T06:00:00.000Z,360.0,13.0,18.359,55.69,1.437,0.0,0.0
2006-03-29T06:05:00.000Z,365.0,13.0,34.908,46.12,2.9,0.0,0.0
2006-03-29T06:10:00.000Z,370.0,13.0,91.163,43.5,1.95,0.0,0.1
2006-03-29T06:15:00.000Z,375.0,13.0,106.35,42.33,3.175,0.0,0.3
2006-03-29T06:20:00.000Z,380.0,13.0,133.52,44.37,2.95,0.0,0.5
2006-03-29T06:25:00.000Z,385.0,13.0,156.43,43.56,1.9,0.0,1.1
